"values"
0.782774402272548
0.811615245009074
0.354754201846445
0.203629764065336
-0.0149609405823404
0.705681369841395
0.671387990215419
0.550998185117967
0.920531839343486
0.864586127988637
0.938593860964255
0.652166022252032
0.518188274283911
0.763544543517715
0.836849996054604
0.881251479523396
0.724603487729819
0.90011047108025
0.590957153002446
0.109800362976407
0.741473999842184
0.87755858912649
0.649498934743155
0.78595439122544
0.667860806438886
0.497759015229228
0.681298824272075
0.657389726189537
0.857539651227018
-0.219198295589048
0.876966779768011
0.894910439517084
0.891998737473369
0.752252820957942
0.671727294247613
0.764854414897814
0.820263552434309
0.89474473289671
0.605073778900024
0.68152765722402
-0.03114495383887
0.721707567268997
0.691114968831374
0.667789789315869
0.859709618874773
0.567450485283674
0.840826954943581
0.697782687603567
0.95535390199637
0.822457192456403
0.576974670559457
0.795123490886136
0.793931981377732
0.59446066440464
0.349940819064152
0.217746389962913
0.818961571845656
0.0113153949341119
0.695794208159078
0.816507535705831
0.980312475341277
0.892511638917383
0.0107235855756332
0.805918093584787
0.64233409610984
0.735548015465951
0.555827349483153
-0.0276019884794445
0.916894184486704
0.799660695967806
-0.353728398958416
0.321478734317052
0.893750493174466
0.291091296457035
-0.0295273415923617
0.607164838633315
0.13862542413004
0.970496330781978
0.811773060838002
0.739674899392409
-0.135847865540914
0.726497277676951
0.897380257239801
0.226047502564507
0.847021226228991
0.873155527499408
0.733843604513533
0.45720823798627
0.781977432336463
0.498784818117257
0.551684683973803
0.739966858675925
0.851266472027144
0.466401010021305
0.676138246666141
0.799447644598753
0.930734632683658
0.872603172098162
0.189789315868382
0.858344511954549
0.844890712538468
0.744298903179989
0.911591572634735
0.488061232541624
0.555290775664799
0.415481732817802
0.560940582340409
-0.0621399826402588
0.695549593624241
0.915876272390121
0.71533180778032
0.906817643809674
0.933417501775428
0.155125069044425
0.750003945395723
0.712885662431942
0.819876903653437
0.596054604276809
0.418101475578001
0.702911702043715
0.758447092243352
0.260104158447092
0.839864278387122
0.927081196243983
0.880249349009706
0.852158131460586
0.873613193403298
0.957113548488914
0.379499723822299
0.673905152686815
0.785812356979405
0.435800520792236
0.630371656277125
0.479981062100529
0.749617296614851
0.548891343801783
0.154509587311607
0.657042531365896
0.887508877140377
0.880138877929456
0.800891659433441
0.607969699360846
0.852205476209264
0.946950209105973
0.595731081827507
0.711481101554486
0.823143691312239
0.76237670638365
0.098532312790973
0.74927010179121
-0.0513374891501618
0.868989189615719
0.550808806123254
0.802935374418054
-0.152252820957942
0.139667008600963
0.795715300244615
0.19132012940898
0.832683658170915
0.0961966385228439
0.870030774086641
0.489994476445988
-0.0547542018464452
-0.178686972303322
0.730190168073858
0.932557405507772
-0.100536573818354
-0.116373392251243
0.671640495541703
0.829637812672611
0.959457113548489
0.334616902075278
0.920673873589521
0.742176280280912
0.587753491675215
0.554651621557642
0.647707725084826
0.554754201846445
0.075546437307662
0.92309634656356
-0.101096820011047
0.952773613193403
0.74556142981141
0.34167916041979
0.773210763039533
0.268641994792078
0.773676319734869
0.799889528919751
0.740329835082459
0.700662826481496
0.734593229700939
0.541087351061312
0.726268444725006
0.876406533575318
0.884163181567111
0.655054051921408
0.774646887082775
0.425140061548173
0.865288408427365
0.656632210210684
0.92080801704411
0.749420026828691
0.76793971435335
0.634072437465478
0.873037165627712
0.915150319577054
0.855527499408191
-0.15535390199637
0.877156158762724
0.673636865777638
0.684360451353271
0.27459165154265
0.693103448275862
0.788526789236961
0.473510613114495
0.466850785133749
0.373968279018386
0.837347115915727
0.761414029827192
0.509319024698177
0.525937031484258
0.440266708750888
0.859843762329362
0.79177779531287
-0.108648307425235
0.222275704253137
0.713619506036456
0.922946421526079
0.684936479128857
0.0779531286988085
0.674031405349957
0.594902548725637
0.523790736210842
0.705925984376233
-0.00774086640890081
0.0850390594176596
-0.0226307898682238
0.642207843446698
0.897396038822694
0.781693363844394
0.620989505247376
0.893411189142271
0.345316815276572
0.765809200662827
0.314227096977827
0.571593150793025
0.871616823167364
0.858131460585497
0.578008364238933
0.539659117809516
0.677195612719956
0.851179673321234
0.820318787974434
0.485536179278782
0.788668823482995
0.228130671506352
0.793505878639628
0.790144401483469
0.655543280991083
0.456190325889687
0.771088140140456
0.762771245955969
0.6539809042847
0.754927799258266
0.632667876588022
0.911694152923538
0.619750650990294
0.811662589757753
0.612727846603014
0.775270259607039
0.899810621005287
0.706265288408428
0.768720902706542
0.876943107393672
0.661903258896867
0.544354138720114
0.49860332991399
0.931318551250691
0.125171624713959
0.774141876430206
-0.14898603329914
0.860490807227965
0.586112207054368
0.0185828138562298
-0.0396275546437308
0.081101554485915
0.821044740787501
0.540227254793656
0.52403535074568
0.849593624240511
0.516965201609722
0.55646650359031
0.62383808095952
0.886704016412846
0.944504063757595
0.796212420105737
0.556190325889687
0.879807464688708
0.917998895289198
0.609113864120571
0.841742286751361
0.81533180778032
0.73714195533812
0.92577921565533
0.615221336700071
0.795928351613667
0.367497830032352
0.466850785133749
0.79103606091691
0.655251321707567
0.593332281227807
0.512514795233962
0.359220389805097
0.798808490491596
0.220831689418449
0.821833819932139
0.645924406217944
-0.197127751913517
0.700978458139352
0.809508403692891
0.775688471553697
0.540795391777795
0.879894263394619
0.79243273100292
0.554209737236645
0.619348220626529
0.800015781582893
0.40222520318788
0.677282411425866
0.746405744496173
0.655046161129962
0.933575317604356
